article_id,article_has_bias,sentence_text,sentence_has_bias
hpo_003,1,And on Monday the highest-ranking Democrat in the Senate officially came out against construction of the mosque in its current location,0
hpo_003,1,"""The First Amendment protects freedom of religion,"" reads a statement from Senate Majority Leader Harry Reid's office (D-Nev.).",0
hpo_003,1,"""Senator Reid respects that but thinks that the mosque should be built someplace else.",0
hpo_003,1,"If the Republicans are being sincere, they would help us pass this long overdue bill to help the first responders whose health and livelihoods have been devastated because of their bravery on 911, rather than continuing to block this much-needed legislation.""",0
hpo_003,1,"Combined, Obama's clarification and Reid's opposition represent a double dose of bad news for progressives and even Republicans who believed that a strong case could be made in favor of Cordoba House.",0
hpo_003,1,"If anything, it's clearer now than it was last week (when Democrats were mostly silent on the matter) how deeply the party just wants this entire issue to go away.",0
hpo_003,1,"Reid, after all, only issued the above statement after his Republican opponents began hitting him for going silent on the matter.",1
fox_004,1,Three days after an Internet video surfaced showing North Carolina Rep.,0
fox_004,1,"Bob Etheridge in a physical confrontation with a young man, the lawmaker said he is ""profoundly"" sorry for the tussle on a Washington street.",0
fox_004,1,"Etheridge, a Democrat, is seen in an amateur video grabbing the wrist and neck of an unidentified young man after the man approached the congressman and asked if he supported the ""Obama agenda.""",0
fox_004,1,"""No matter how partisan and no matter how difficult things get sometimes, that's no excuse for my response,"" he added, shortly after releasing a written statement in which he said he ""profoundly"" regrets the incident.",0
fox_004,1,"The video, posted to YouTube last Friday, shows the man, who appears to be in his early 20s and who identifies himself as a student, approaching Etheridge on the sidewalk.",0
fox_004,1,Etheridge is then seen trying to snatch a cell phone camera out of the student's hands.,0
fox_004,1,He then grabs the man's wrist and refuses to let go.,0
fox_004,1,"""Who are you!"" the seven-term congressman demands.",1
fox_004,1,"""Tell me who you are ...",0
fox_004,1,"I have a right to know who you are.""",0
fox_004,1,"Another man, not seen on camera, then tells Etheridge, ""We're just here for a project.""",0
fox_004,1,"When the man asks Etheridge to ""please let go of me,"" the congressman then grabs him by the neck.",1
fox_004,1,"Etheridge told reporters that he hasn't apologized to the young men involved because ""I dont know who they are.""",0
fox_004,1,"""I would if I knew who they were,"" he said.",0
fox_004,1,"""I've been spat at, pushed and threatened before but that's no excuse,"" he added, saying that the incident occurred after a ""long day.""",1
fox_004,1,"""His conduct is unbecoming of a member of Congress.",1
fox_004,1,"It's bad enough that he's joined Obama's assault on North Carolina jobs, but his physical assault on a college student goes beyond the pale.""",1
fox_004,1,"Mike Flynn, a conservative blogger for biggovernment.com, wrote that the confrontation occurred last week outside a fundraiser headlined by House Speaker Nancy Pelosi.",0
fox_004,1,"The video, which was posted on YouTube by ""DCCameraGuy,"" does not reveal the identity of the men making the tape.",0
fox_004,1,"Etheridge, who has represented North Carolina's 2nd Congressional District since 1997, is running for re-election against Republican Renee Ellmers, a registered nurse, in November.",0
fox_004,1,Political observers have predicted that the 68-year-old congressman will likely hold on to his seat.,0
fox_004,1,"Etheridge, a member of the House Ways and Means and Budget committees, voted in favor of President Obama's health care overhaul legislation as well as the Democratic climate change bill known by opponents as cap-and-trade.",0
nyt_004,1,"Representative Bob Etheridge, Democrat of North Carolina, issued an apology on Monday for grabbing a young man by the hand, arm and neck – as a video camera rolled – as the man tried to ask him whether he supports President Obama’s agenda.",0
nyt_004,1,"“I deeply and profoundly regret my reaction and I apologize to all involved,” Mr. Etheridge said in a statement.",0
nyt_004,1,"“Throughout my many years of service to the people of North Carolina, I have always tried to treat people from all viewpoints with respect.",0
nyt_004,1,"No matter how intrusive and partisan our politics can become, this does not justify a poor response.”",0
nyt_004,1,"He added, “I have and I will always work to promote a civil public discourse.”",0
nyt_004,1,"A young man, dressed in a jacket and tie, approached the congressman on a sidewalk, saying: “Hi, Congressman.",1
nyt_004,1,How are you?,0
nyt_004,1,Do you fully support the Obama agenda?”,0
nyt_004,1,"Mr. Etheridge, a seven-term House member, can be seen on the video repeatedly asking the young man to identify himself.",0
nyt_004,1,"After a few seconds, the congressman grabs the camera and the young man.",0
nyt_004,1,"“Tell me who you are,” Mr. Etheridge said.",0
nyt_004,1,“Tell me who you are.”,0
nyt_004,1,"The young man is not identified in the video, which was made last week.",0
nyt_004,1,A second person accompanying him pulled out another camera to record the congressman’s actions.,0
nyt_004,1,"The video received widespread attention on Monday after it was posted on the Web site of Andrew Breitbart, a conservative Web publisher and former editor of The Drudge Report.",0
nyt_004,1,It was circulated by the National Republican Congressional Committee.,0
nyt_004,1,"“Bob Etheridge has lost it,” said Jon Thompson, a Republican spokesman.",1
nyt_004,1,“His conduct is unbecoming of a member of Congress.”,1
nyt_004,1,"Mr. Etheridge, who represents a conservative district south of Raleigh, faces a re-election challenge, but his race is not among the top Republican targets in the country.",0
nyt_004,1,"He won two years ago by 36 percentage points, and Mr. Obama carried his district by 6 percent.",0
nyt_004,1,Vice President Joseph R.,0
nyt_004,1,Biden Jr. resumed the White House campaign for gun control on Tuesday by reporting on executive action taken unilaterally by the administration and pressing Congress to take up legislation again.,0
