article_id,article_bias,text,discourse_role,prev_discourse_role,next_discourse_role,has_bias,annotations
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"Arlen Specter, the Obama administration said in a report released Friday morning.",Distant_Expectations_Consequences,Cause_General,Main,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"But the report, by White House Counsel Robert Bauer, concluded that ""allegations of improper conduct rest on factual errors and lack a basis in the law.""",Main,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"Batting down allegations that the White House dangled the secretary of Navy position in front of Sestak, the report said that Sestak was offered executive branch positions on advisory boards that were uncompensated.",Distant_Evaluation,Main,Cause_General,True,"[{'txt': 'dangled', 'bias': 'lex', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p2'}, {'txt': 'Batting down', 'bias': 'lex', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p2'}]"
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,One of the jobs Clinton specifically discussed with Sestak was the president's intelligence advisory board.,Cause_General,Distant_Evaluation,Cause_General,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"But a White House official said the plan always was for Sestak to remain in the House, and he couldn't have served in the House and on the president's intelligence advisory board.",Cause_General,Cause_General,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"The report also described the Clinton conversations as informal and not tied to any precise job offer since, as a former president, Clinton could not guarantee Sestak anything.",Speech,Cause_General,Cause_General,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"Clinton initiated conversations with Sestak at the behest of White House Chief of Staff Rahm Emanuel, who was Clinton's political director when he was president.",Cause_General,Speech,Cause_General,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"As president, Clinton promoted Sestak to vice admiral and made him his director of defense policy.",Cause_General,Cause_General,Distant_Historical,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,Sestak was also a loyal and tireless supporter of Hillary Clinton's run for the presidency in 2008.,Distant_Historical,Cause_General,Cause_General,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"At hastily arranged news conference Friday afternoon, Sestak said Clinton called him last summer to express concerns over his jumping into the Senate primary, and how his military background could help him leave a mark on the House.",Cause_General,Distant_Historical,Speech,True,"[{'txt': 'hastily arranged', 'bias': 'inf', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p9'}]"
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"Sestak said he almost interrupted Clinton to tell him Clinton that ""I am going to decide to get into this or not only depending upon what's good for Pennsylvania's working families and not an offer.",Speech,Cause_General,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"And he said 'I knew you'd say that,'"" before the conversation moved on to other subjects.",Speech,Speech,Cause_General,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"The White House report disputed any suggestion that there was ""impropriety"" in Clinton's discussion with Sestak over possible alternatives to his Senate candidacy.",Cause_General,Speech,Distant_Evaluation,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""There have been numerous, reported instances in the past when prior administrations -- both Democratic and Republican, and motivated by the same goals -- discussed alternative paths to service for qualified individuals also considering campaigns for public office,"" the report read.",Distant_Evaluation,Cause_General,Main,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""Such discussions are fully consistent with the relevant law and ethical requirements.""",Main,Distant_Evaluation,Distant_Evaluation,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"The report comes one day after President Obama insisted ""nothing improper"" happened with Sestak.",Distant_Evaluation,Main,Cause_General,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"On that same day, Obama had lunch with Clinton.",Cause_General,Distant_Evaluation,Cause_General,True,"[{'txt': 'On that same day, Obama had lunch with Clinton.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p16'}]"
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""This is punishable by prison.",Cause_General,Cause_General,Distant_Evaluation,True,"[{'txt': '""This is punishable by prison.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p17'}]"
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"This is a felony,"" said Rep.",Distant_Evaluation,Cause_General,Speech,True,"[{'txt': 'This is a felony', 'bias': 'inf', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p18'}]"
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"Darrell Issa, R-Calif., who has been leading the charge for more details on the allegation.",Speech,Distant_Evaluation,Main,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""This is about the White House.",Main,Speech,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"This is not about Congressman Sestak,"" Issa said, adding that he wants to know what Clinton was empowered to say.",Speech,Main,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""They've answered a question and it begs many more answers,"" he said.",Speech,Speech,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""We want elections not to be appointments.""",Speech,Speech,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"Sestak's opponent in the general election for the Senate seat, Republican Pat Toomey, questioned why it took so long for this explanation.",Speech,Speech,Distant_Evaluation,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""If this explanation is as innocent as it looks, I sure don't know why it took three months to say so,"" Toomey said in a statement.",Distant_Evaluation,Speech,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"""As I've said many times, this job offer issue is not my focus, and it's not where Pennsylvanians want the focus of the campaign to be.""",Speech,Distant_Evaluation,Speech,False,[]
9fb5214f-563a-4fc5-b204-fac51cb2ca31,conservative,"Critics say the Sestak job offer may have violated the part of the U.S. code that says: ""Whoever, directly or indirectly, promises any employment, position, compensation...appointment...provided for or made possible in whole or in part by any Act of Congress...to any person as consideration, favor, or reward for any political activity...or in connection with any primary election ...shall be fined under this title or imprisoned not more than one year, or both.""",Speech,Speech,NONE,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,Rep.,Main,NONE,Main,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"Joe Sestak (D-Penn.) was offered a prominent but uncompensated, advisory position -- in the national security/foreign policy area -- if he declined to enter the Pennsylvania Senate primary race, a source with knowledge of the exchange said during a briefing on Friday morning.",Main,Main,Main,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,The offer was made by White House Chief of Staff Rahm Emanuel through a prominent intermediary -- former President Bill Clinton -- during the months of June and July of 2009.,Main,Main,Distant_Historical,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"The White House initiated the conversation, which occurred over phone.",Distant_Historical,Main,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,It would have allowed Sestak to remain in the House of Representatives while advising the president.,Cause_General,Distant_Historical,Distant_Expectations_Consequences,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"The source said it would not be surprising if more than one conversation took place, though there were no other intermediaries involved.",Distant_Expectations_Consequences,Cause_General,Speech,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,Sestak ultimately rejected the overture and went on to defeat incumbent Sen.,Speech,Distant_Expectations_Consequences,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,Arlen Specter (D-Penn) in the Democratic primary election earlier this month.,Cause_General,Speech,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"""By virtue of his career in public service, including distinguished military service, Congressman Sestak was viewed to be highly qualified to hold a range of advisory positions in which he could, while holding his House seat, have additional responsibilities of considerable potential interest to him and value to the Executive Branch,"" a memo detailing the administration's findings reads.",Cause_General,Cause_General,Main,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,The account offered by the source was the most detailed to date from primary sources as to the conversations they had with Sestak regarding his entrance into the Pennsylvania race.,Main,Cause_General,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,News of the Clinton conversation was first reported by Greg Sargent at The Plum Line.,Cause_General,Main,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"The source challenged one major aspect of the story line, insisting that the White House never offered Sestak the job of Secretary of the Navy.",Cause_General,Cause_General,Distant_Evaluation,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"The offer for that position was made more than a month before -- on March 26, 2009 -- to Ray Mabus.",Distant_Evaluation,Cause_General,Distant_Historical,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,Administration officials had spent time and capital recruiting Senator Arlen Specter to switch parties and run for re-election as a Democrat.,Distant_Historical,Distant_Evaluation,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,Part of that arrangement entailed clearing the field for his nomination.,Cause_General,Distant_Historical,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"When Sestak began making overtures that he would run, the White House looked for ways to follow through on its promise.",Cause_General,Cause_General,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,What resulted were the informal conversation(s).,Cause_General,Cause_General,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"Since then, much intrigue has surrounded what conversations actually took place.",Cause_General,Cause_General,Distant_Evaluation,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,Sestak brought the issue to the surface when he alluded to a job offer early in his primary run.,Distant_Evaluation,Cause_General,Distant_Evaluation,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"But he refused to provide details, such as who approached him and what position was dangled in front of him.",Distant_Evaluation,Distant_Evaluation,Cause_General,True,"[{'txt': 'dangled in front of', 'bias': 'lex', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p17'}]"
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"The White House, when pressed on the matter, had been vague.",Cause_General,Distant_Evaluation,Distant_Evaluation,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,Press Secretary Robert Gibbs declined repeated attempts for comment before relaying to reporters that he and White House lawyers had looked into the matter and found it legally permissible.,Distant_Evaluation,Cause_General,Cause_General,True,"[{'txt': 'declined repeated attempts for comment', 'bias': 'inf', 'polarity': 'neg', 'target': 'Obama_administration', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p19'}]"
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"Behind the scenes, White House Counsel Bob Bauer's office began investigating the matter when stories first surfaced.",Cause_General,Distant_Evaluation,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,The investigation was internal at first with the White House reaching conclusions at least two-and-a-half months ago.,Cause_General,Cause_General,Distant_Historical,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"As part of the process, however, Bauer also interviewed representatives for Sestak and Clinton -- in this case Sestak's brother and Doug Brand and Bruce Lindsey respectively.",Distant_Historical,Cause_General,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,The congressman and the former president were not contacted for Bauer's investigation.,Cause_General,Distant_Historical,Cause_General,False,[]
333aa94a-629a-4025-9af2-40bdc51c5bf1,liberal,"The source insisted that no laws were broken in the process of offering the position, that the matter hardly rose to the level of political scandal -- suggesting that Republicans on the Hill were hoping to reap political benefits from the saga.",Cause_General,Cause_General,Distant_Evaluation,False,[]
